EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 02-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, CATUS (STAID: 767).
Blended and updated with sources: 104935 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
104935,19310804,    0,    0
104935,19310805,   50,    0
104935,19310806,    0,    0
104935,19310807,    0,    0
104935,19310808,   40,    0
104935,19310809,   60,    0
104935,19310810,    0,    0
104935,19310811,    0,    0
104935,19310812,    0,    0
104935,19310813,    0,    0
104935,19310814,    0,    0
104935,19310815,   70,    0
104935,19310816,   40,    0
104935,19310817,    0,    0
104935,19310818,    0,    0
104935,19310819,   50,    0
104935,19310820,    0,    0
104935,19310821,   20,    0
104935,19310822,   20,    0
104935,19310823,    0,    0
104935,19310824,   90,    0
104935,19310825,    0,    0
104935,19310826,    0,    0
104935,19310827,    0,    0
104935,19310828,    0,    0
104935,19310829,    0,    0
104935,19310830,   30,    0
104935,19310831,    0,    0
104935,19310901,    0,    0
104935,19310902,    0,    0
104935,19310903,   50,    0
104935,19310904,   20,    0
104935,19310905,   40,    0
104935,19310906,    0,    0
104935,19310907,    0,    0
104935,19310908,    0,    0
104935,19310909,    0,    0
104935,19310910,   40,    0
104935,19310911,   30,    0
104935,19310912,    0,    0
104935,19310913,   20,    0
104935,19310914,    0,    0
104935,19310915,    0,    0
104935,19310916,    0,    0
104935,19310917,    0,    0
104935,19310918,    0,    0
104935,19310919,    0,    0
104935,19310920,    0,    0
104935,19310921,    0,    0
104935,19310922,    0,    0
104935,19310923,    0,    0
104935,19310924,    0,    0
104935,19310925,    0,    0
104935,19310926,    0,    0
104935,19310927,    0,    0
104935,19310928,    0,    0
104935,19310929,    0,    0
104935,19310930,   40,    0
104935,19311001,   30,    0
104935,19311002,    0,    0
104935,19311003,    0,    0
104935,19311004,    0,    0
104935,19311005,    0,    0
104935,19311006,    0,    0
104935,19311007,   20,    0
104935,19311008,    0,    0
104935,19311009,    0,    0
104935,19311010,    0,    0
104935,19311011,    0,    0
104935,19311012,    0,    0
104935,19311013,    0,    0
104935,19311014,    0,    0
104935,19311015,    0,    0
104935,19311016,    0,    0
104935,19311017,    0,    0
104935,19311018,    0,    0
104935,19311019,    0,    0
104935,19311020,    0,    0
104935,19311021,    0,    0
104935,19311022,   20,    0
104935,19311023,   40,    0
104935,19311024,   30,    0
104935,19311025,   90,    0
104935,19311026,    0,    0
104935,19311027,    0,    0
104935,19311028,    0,    0
104935,19311029,   20,    0
104935,19311030,    0,    0
104935,19311031,    0,    0
104935,19311101,    0,    0
104935,19311102,    0,    0
104935,19311103,    0,    0
104935,19311104,    0,    0
104935,19311105,   30,    0
104935,19311106,   20,    0
104935,19311107,    0,    0
104935,19311108,   70,    0
104935,19311109,   40,    0
104935,19311110,    0,    0
104935,19311111,   10,    0
104935,19311112,    0,    0
104935,19311113,   30,    0
104935,19311114,    0,    0
104935,19311115,    0,    0
104935,19311116,    0,    0
104935,19311117,    0,    0
104935,19311118,    0,    0
104935,19311119,    0,    0
104935,19311120,   30,    0
104935,19311121,    0,    0
104935,19311122,    0,    0
104935,19311123,    0,    0
104935,19311124,    0,    0
104935,19311125,    0,    0
104935,19311126,    0,    0
104935,19311127,   80,    0
104935,19311128,   90,    0
104935,19311129,    0,    0
104935,19311130,    0,    0
104935,19311201,    0,    0
104935,19311202,    0,    0
104935,19311203,  100,    0
104935,19311204,    0,    0
104935,19311205,    0,    0
104935,19311206,    0,    0
104935,19311207,   80,    0
104935,19311208,    0,    0
104935,19311209,    0,    0
104935,19311210,   40,    0
104935,19311211,    0,    0
104935,19311212,    0,    0
104935,19311213,    0,    0
104935,19311214,    0,    0
104935,19311215,    0,    0
104935,19311216,    0,    0
104935,19311217,    0,    0
104935,19311218,    0,    0
104935,19311219,    0,    0
104935,19311220,    0,    0
104935,19311221,    0,    0
104935,19311222,    0,    0
104935,19311223,    0,    0
104935,19311224,    0,    0
104935,19311225,    0,    0
104935,19311226,    0,    0
104935,19311227,    0,    0
104935,19311228,    0,    0
104935,19311229,   90,    0
104935,19311230,    0,    0
104935,19311231,    0,    0
104935,19320101,    0,    0
104935,19320102,   60,    0
104935,19320103,    0,    0
104935,19320104,    0,    0
