2.3597222222222225,47.05916666666666
1.3788888888888888,43.62111111111111
-0.0,44.830555555555556
2.872777777777778,42.73722222222222
1.8338888888888891,50.13611111111111
3.0975,50.57
-0.0,49.18
0.0,48.44555555555555
-1.608888888888889,47.15
5.088333333333333,47.26777777777777
0.0,46.59388888888889
3.1494444444444443,45.786944444444444
4.733055555555556,44.58111111111111
6.502222222222223,44.565555555555555
0.0,43.18805555555555
7.208888888888889,43.64888888888889
9.485277777777776,42.54055555555556
-4.411944444444445,48.44416666666666
5.216111111111111,43.437777777777775
-1.733888888888889,48.06888888888889
7.6402777777777775,48.54944444444444
1.1816666666666666,49.38305555555556
0.0,47.44444444444444
7.51,47.614444444444445
1.175,45.861111111111114
1.3966666666666667,44.745
3.018611111111111,44.118611111111115
-0.0,43.90972222222222
1.1069444444444445,43.00527777777778
3.9630555555555556,43.57694444444445
8.792777777777777,41.918055555555554
-1.4116666666666666,46.04694444444444
-3.473055555555556,48.825833333333335
-1.9397222222222223,49.72527777777778
5.959722222222222,48.58111111111111
-3.2183333333333333,47.294444444444444
2.3844444444444446,48.716944444444444
